token,count_a,count_b,log_odds,z
情,0,9,-1.3459347859858735,-1.436920374047367
職,0,9,-1.3459347859858735,-1.436920374047367
雨,0,9,-1.3459347859858735,-1.436920374047367
六,0,9,-1.3459347859858735,-1.436920374047367
南,0,9,-1.3459347859858735,-1.436920374047367
法,0,9,-1.3459347859858735,-1.436920374047367
難,1,14,-0.9021870553329707,-1.4619957418827645
畫,5,31,-0.5368888119495798,-1.509991961862156
乘,1,15,-0.9263199032882676,-1.537777563001735
漏,0,11,-1.3462122969894832,-1.588902784503025
玉,1,16,-0.9479604203768508,-1.6102531986764788
地,3,26,-0.706289029757956,-1.6959673153742416
御,0,13,-1.3464899392473315,-1.7276756773180955
烏,0,13,-1.3464899392473315,-1.7276756773180955
史,0,13,-1.3464899392473315,-1.7276756773180955
銀,0,13,-1.3464899392473315,-1.7276756773180955
蘭,1,18,-0.9851864827983041,-1.746731500507018
行,1,18,-0.9851864827983041,-1.746731500507018
冠,0,14,-1.346628809629041,-1.793078691602641
鐵,0,17,-1.3470456179412524,-1.9764880566236533
霜,4,35,-0.7116275206561049,-1.9788984396660863
金,1,27,-1.0925644741617466,-2.2646548118470218
驄,0,25,-1.3481585549572728,-2.3988241174273046
臺,0,50,-1.3516501246440749,-3.4012356400194492
