token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
治,0,5,0.0,0.928332714444857,-0.928332714444857
使,0,5,0.0,0.928332714444857,-0.928332714444857
陽,0,5,0.0,0.928332714444857,-0.928332714444857
皁,0,5,0.0,0.928332714444857,-0.928332714444857
小,0,5,0.0,0.928332714444857,-0.928332714444857
凌,0,5,0.0,0.928332714444857,-0.928332714444857
秩,0,5,0.0,0.928332714444857,-0.928332714444857
覺,0,5,0.0,0.928332714444857,-0.928332714444857
寀,0,5,0.0,0.928332714444857,-0.928332714444857
磨,0,5,0.0,0.928332714444857,-0.928332714444857
杯,3,15,1.834862385321101,2.784998143334571,-0.9501357580134702
開,3,15,1.834862385321101,2.784998143334571,-0.9501357580134702
冠,2,12,1.2232415902140672,2.227998514667657,-1.0047569244535897
威,2,12,1.2232415902140672,2.227998514667657,-1.0047569244535897
義,1,9,0.6116207951070336,1.6709988860007428,-1.0593780908937092
愧,1,9,0.6116207951070336,1.6709988860007428,-1.0593780908937092
然,1,9,0.6116207951070336,1.6709988860007428,-1.0593780908937092
流,4,19,2.4464831804281344,3.527664314890457,-1.0811811344623226
識,0,6,0.0,1.1139992573338284,-1.1139992573338284
下,0,6,0.0,1.1139992573338284,-1.1139992573338284
襟,0,6,0.0,1.1139992573338284,-1.1139992573338284
鳴,0,6,0.0,1.1139992573338284,-1.1139992573338284
卵,0,6,0.0,1.1139992573338284,-1.1139992573338284
議,0,6,0.0,1.1139992573338284,-1.1139992573338284
馨,0,6,0.0,1.1139992573338284,-1.1139992573338284
稀,0,6,0.0,1.1139992573338284,-1.1139992573338284
閣,0,6,0.0,1.1139992573338284,-1.1139992573338284
休,0,6,0.0,1.1139992573338284,-1.1139992573338284
國,0,6,0.0,1.1139992573338284,-1.1139992573338284
雪,0,6,0.0,1.1139992573338284,-1.1139992573338284
聊,0,6,0.0,1.1139992573338284,-1.1139992573338284
蘭,3,16,1.834862385321101,2.9706646862235426,-1.1358023009024416
舊,3,16,1.834862385321101,2.9706646862235426,-1.1358023009024416
應,2,13,1.2232415902140672,2.4136650575566283,-1.190423467342561
聲,2,13,1.2232415902140672,2.4136650575566283,-1.190423467342561
多,2,13,1.2232415902140672,2.4136650575566283,-1.190423467342561
神,1,10,0.6116207951070336,1.856665428889714,-1.2450446337826804
