token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
子,0,7,0.0,1.2156998957971517,-1.2156998957971517
鵝,0,7,0.0,1.2156998957971517,-1.2156998957971517
依,0,7,0.0,1.2156998957971517,-1.2156998957971517
飛,0,7,0.0,1.2156998957971517,-1.2156998957971517
極,0,7,0.0,1.2156998957971517,-1.2156998957971517
塵,0,7,0.0,1.2156998957971517,-1.2156998957971517
紅,0,7,0.0,1.2156998957971517,-1.2156998957971517
須,5,30,3.95882818685669,5.2101424105592224,-1.2513142237025323
忠,1,12,0.7917656373713381,2.084056964223689,-1.2922913268523506
烏,1,12,0.7917656373713381,2.084056964223689,-1.2922913268523506
淸,8,44,6.334125098970705,7.641542202153525,-1.3074171031828206
朝,4,26,3.1670625494853524,4.5154567558179926,-1.3483942063326402
會,4,26,3.1670625494853524,4.5154567558179926,-1.3483942063326402
靑,2,17,1.5835312747426762,2.9524140326502257,-1.3688827579075495
行,2,17,1.5835312747426762,2.9524140326502257,-1.3688827579075495
濟,0,8,0.0,1.3893713094824591,-1.3893713094824591
老,0,8,0.0,1.3893713094824591,-1.3893713094824591
喉,0,8,0.0,1.3893713094824591,-1.3893713094824591
氷,0,8,0.0,1.3893713094824591,-1.3893713094824591
席,0,8,0.0,1.3893713094824591,-1.3893713094824591
擬,0,8,0.0,1.3893713094824591,-1.3893713094824591
簡,0,8,0.0,1.3893713094824591,-1.3893713094824591
最,0,8,0.0,1.3893713094824591,-1.3893713094824591
二,0,8,0.0,1.3893713094824591,-1.3893713094824591
蒼,0,8,0.0,1.3893713094824591,-1.3893713094824591
字,0,8,0.0,1.3893713094824591,-1.3893713094824591
草,0,8,0.0,1.3893713094824591,-1.3893713094824591
露,0,8,0.0,1.3893713094824591,-1.3893713094824591
去,0,8,0.0,1.3893713094824591,-1.3893713094824591
事,7,40,5.542359461599366,6.946856547412295,-1.4044970858129293
威,1,13,0.7917656373713381,2.2577283779089963,-1.465962740537658
春,1,13,0.7917656373713381,2.2577283779089963,-1.465962740537658
風,8,45,6.334125098970705,7.815213615838832,-1.4810885168681276
殿,0,9,0.0,1.5630427231677666,-1.5630427231677666
評,0,9,0.0,1.5630427231677666,-1.5630427231677666
正,0,9,0.0,1.5630427231677666,-1.5630427231677666
凜,0,9,0.0,1.5630427231677666,-1.5630427231677666
南,0,9,0.0,1.5630427231677666,-1.5630427231677666
頻,0,9,0.0,1.5630427231677666,-1.5630427231677666
