token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
斗,2,10,1.0422094841063052,1.9600156801254411,-0.9178061960191359
重,5,18,2.6055237102657633,3.5280282242257934,-0.9225045139600301
設,0,5,0.0,0.9800078400627206,-0.9800078400627206
舌,0,5,0.0,0.9800078400627206,-0.9800078400627206
趨,0,5,0.0,0.9800078400627206,-0.9800078400627206
荷,0,5,0.0,0.9800078400627206,-0.9800078400627206
元,0,5,0.0,0.9800078400627206,-0.9800078400627206
凌,0,5,0.0,0.9800078400627206,-0.9800078400627206
磨,0,5,0.0,0.9800078400627206,-0.9800078400627206
罷,0,5,0.0,0.9800078400627206,-0.9800078400627206
案,0,5,0.0,0.9800078400627206,-0.9800078400627206
帶,0,5,0.0,0.9800078400627206,-0.9800078400627206
使,0,5,0.0,0.9800078400627206,-0.9800078400627206
力,0,5,0.0,0.9800078400627206,-0.9800078400627206
挺,0,5,0.0,0.9800078400627206,-0.9800078400627206
耐,0,5,0.0,0.9800078400627206,-0.9800078400627206
勞,0,5,0.0,0.9800078400627206,-0.9800078400627206
曉,0,5,0.0,0.9800078400627206,-0.9800078400627206
喝,0,5,0.0,0.9800078400627206,-0.9800078400627206
獨,0,5,0.0,0.9800078400627206,-0.9800078400627206
秩,0,5,0.0,0.9800078400627206,-0.9800078400627206
報,0,5,0.0,0.9800078400627206,-0.9800078400627206
拚,0,5,0.0,0.9800078400627206,-0.9800078400627206
面,3,13,1.563314226159458,2.548020384163073,-0.9847061580036152
芳,1,8,0.5211047420531526,1.5680125441003527,-1.0469078020472002
殿,1,8,0.5211047420531526,1.5680125441003527,-1.0469078020472002
參,1,8,0.5211047420531526,1.5680125441003527,-1.0469078020472002
向,1,8,0.5211047420531526,1.5680125441003527,-1.0469078020472002
禁,2,11,1.0422094841063052,2.156017248137985,-1.11380776403168
立,2,11,1.0422094841063052,2.156017248137985,-1.11380776403168
故,0,6,0.0,1.1760094080752646,-1.1760094080752646
趁,0,6,0.0,1.1760094080752646,-1.1760094080752646
俊,0,6,0.0,1.1760094080752646,-1.1760094080752646
勤,0,6,0.0,1.1760094080752646,-1.1760094080752646
張,0,6,0.0,1.1760094080752646,-1.1760094080752646
近,0,6,0.0,1.1760094080752646,-1.1760094080752646
馨,0,6,0.0,1.1760094080752646,-1.1760094080752646
閣,0,6,0.0,1.1760094080752646,-1.1760094080752646
毋,0,6,0.0,1.1760094080752646,-1.1760094080752646
陰,0,6,0.0,1.1760094080752646,-1.1760094080752646
早,0,6,0.0,1.1760094080752646,-1.1760094080752646
仍,0,6,0.0,1.1760094080752646,-1.1760094080752646
洲,0,6,0.0,1.1760094080752646,-1.1760094080752646
出,0,6,0.0,1.1760094080752646,-1.1760094080752646
賢,3,14,1.563314226159458,2.7440219521756175,-1.1807077260161596
官,9,30,4.689942678478374,5.880047040376323,-1.1901043618979488
星,1,9,0.5211047420531526,1.7640141121128967,-1.2429093700597442
切,1,9,0.5211047420531526,1.7640141121128967,-1.2429093700597442
數,1,9,0.5211047420531526,1.7640141121128967,-1.2429093700597442
鳳,1,9,0.5211047420531526,1.7640141121128967,-1.2429093700597442
然,1,9,0.5211047420531526,1.7640141121128967,-1.2429093700597442
香,1,9,0.5211047420531526,1.7640141121128967,-1.2429093700597442
綸,1,9,0.5211047420531526,1.7640141121128967,-1.2429093700597442
光,1,9,0.5211047420531526,1.7640141121128967,-1.2429093700597442
看,4,17,2.0844189682126104,3.3320266562132494,-1.247607688000639
街,0,7,0.0,1.3720109760878088,-1.3720109760878088
接,0,7,0.0,1.3720109760878088,-1.3720109760878088
餘,0,7,0.0,1.3720109760878088,-1.3720109760878088
夜,0,7,0.0,1.3720109760878088,-1.3720109760878088
池,0,7,0.0,1.3720109760878088,-1.3720109760878088
栢,0,7,0.0,1.3720109760878088,-1.3720109760878088
簿,0,7,0.0,1.3720109760878088,-1.3720109760878088
湖,0,7,0.0,1.3720109760878088,-1.3720109760878088
波,0,7,0.0,1.3720109760878088,-1.3720109760878088
敎,0,7,0.0,1.3720109760878088,-1.3720109760878088
虎,0,7,0.0,1.3720109760878088,-1.3720109760878088
摠,1,10,0.5211047420531526,1.9600156801254411,-1.4389109380722886
色,1,10,0.5211047420531526,1.9600156801254411,-1.4389109380722886
氣,1,10,0.5211047420531526,1.9600156801254411,-1.4389109380722886
府,1,10,0.5211047420531526,1.9600156801254411,-1.4389109380722886
新,2,13,1.0422094841063052,2.548020384163073,-1.5058109000567679
忘,2,13,1.0422094841063052,2.548020384163073,-1.5058109000567679
天,5,21,2.6055237102657633,4.116032928263426,-1.5105092179976625
喉,0,8,0.0,1.5680125441003527,-1.5680125441003527
望,0,8,0.0,1.5680125441003527,-1.5680125441003527
嚴,1,11,0.5211047420531526,2.156017248137985,-1.6349125060848326
柏,1,11,0.5211047420531526,2.156017248137985,-1.6349125060848326
處,1,11,0.5211047420531526,2.156017248137985,-1.6349125060848326
交,1,11,0.5211047420531526,2.156017248137985,-1.6349125060848326
閑,1,11,0.5211047420531526,2.156017248137985,-1.6349125060848326
暇,1,11,0.5211047420531526,2.156017248137985,-1.6349125060848326
得,2,14,1.0422094841063052,2.7440219521756175,-1.7018124680693123
寒,2,14,1.0422094841063052,2.7440219521756175,-1.7018124680693123
職,0,9,0.0,1.7640141121128967,-1.7640141121128967
晨,0,9,0.0,1.7640141121128967,-1.7640141121128967
情,0,9,0.0,1.7640141121128967,-1.7640141121128967
