token,count_a,count_b,log_odds,z
少,1,5,-0.26455454861842487,-0.31396575099772445
爭,1,5,-0.26455454861842487,-0.31396575099772445
毋,1,5,-0.26455454861842487,-0.31396575099772445
故,1,5,-0.26455454861842487,-0.31396575099772445
投,1,5,-0.26455454861842487,-0.31396575099772445
張,1,5,-0.26455454861842487,-0.31396575099772445
遊,1,5,-0.26455454861842487,-0.31396575099772445
盡,5,20,-0.12761186013422243,-0.3197742698225385
未,2,9,-0.20113809099127078,-0.32845465225112913
思,2,9,-0.20113809099127078,-0.32845465225112913
花,3,13,-0.17792295387920198,-0.35242009085717574
對,4,17,-0.16590983740149046,-0.3775919045774854
筆,2,10,-0.2647680256461502,-0.44437291194483597
君,2,10,-0.2647680256461502,-0.44437291194483597
交,2,10,-0.2647680256461502,-0.44437291194483597
三,2,10,-0.2647680256461502,-0.44437291194483597
閑,2,10,-0.2647680256461502,-0.44437291194483597
暇,2,10,-0.2647680256461502,-0.44437291194483597
繪,2,10,-0.2647680256461502,-0.44437291194483597
嚴,2,10,-0.2647680256461502,-0.44437291194483597
期,2,10,-0.2647680256461502,-0.44437291194483597
路,2,10,-0.2647680256461502,-0.44437291194483597
賢,3,14,-0.22353301840529838,-0.4512791355292113
堂,1,6,-0.368945422821473,-0.4598661843445828
紅,1,6,-0.368945422821473,-0.4598661843445828
手,1,6,-0.368945422821473,-0.4598661843445828
端,1,6,-0.368945422821473,-0.4598661843445828
西,1,6,-0.368945422821473,-0.4598661843445828
但,1,6,-0.368945422821473,-0.4598661843445828
耿,1,6,-0.368945422821473,-0.4598661843445828
敎,1,6,-0.368945422821473,-0.4598661843445828
能,1,6,-0.368945422821473,-0.4598661843445828
勝,4,18,-0.20144052814925306,-0.4652034672735667
開,3,15,-0.26498184948937364,-0.5446829701109714
杯,3,15,-0.26498184948937364,-0.5446829701109714
流,4,19,-0.23444345461584692,-0.5490435581305584
郞,2,11,-0.320308641532689,-0.5514008623391441
筵,2,11,-0.320308641532689,-0.5514008623391441
公,2,11,-0.320308641532689,-0.5514008623391441
事,9,38,-0.16237700431713353,-0.5534048672380277
老,1,7,-0.451415888483953,-0.5875585640420371
榮,1,7,-0.451415888483953,-0.5875585640420371
取,1,7,-0.451415888483953,-0.5875585640420371
衆,1,7,-0.451415888483953,-0.5875585640420371
字,1,7,-0.451415888483953,-0.5875585640420371
寧,1,7,-0.451415888483953,-0.5875585640420371
樂,1,7,-0.451415888483953,-0.5875585640420371
自,4,20,-0.265196020998836,-0.6294540640433278
後,4,20,-0.265196020998836,-0.6294540640433278
蘭,3,16,-0.30284646608169474,-0.6332606581386346
舊,3,16,-0.30284646608169474,-0.6332606581386346
白,6,28,-0.22405063909395295,-0.6396829233382982
官,7,32,-0.21159727153168362,-0.6490627816015743
冠,2,12,-0.36928416536304365,-0.6509461044244588
威,2,12,-0.36928416536304365,-0.6509461044244588
盟,1,8,-0.5184314462067814,-0.7016253313912176
參,1,8,-0.5184314462067814,-0.7016253313912176
法,1,8,-0.5184314462067814,-0.7016253313912176
腸,1,8,-0.5184314462067814,-0.7016253313912176
作,1,8,-0.5184314462067814,-0.7016253313912176
情,1,8,-0.5184314462067814,-0.7016253313912176
秋,1,8,-0.5184314462067814,-0.7016253313912176
良,1,8,-0.5184314462067814,-0.7016253313912176
知,4,21,-0.29393463896887173,-0.7067340619816729
年,4,21,-0.29393463896887173,-0.7067340619816729
契,6,29,-0.24531927297121658,-0.7068294453080629
共,6,29,-0.24531927297121658,-0.7068294453080629
應,2,13,-0.4128453101073051,-0.7441142624718089
多,2,13,-0.4128453101073051,-0.7441142624718089
聲,2,13,-0.4128453101073051,-0.7441142624718089
義,1,9,-0.5740855886508518,-0.8051286100044582
愧,1,9,-0.5740855886508518,-0.8051286100044582
然,1,9,-0.5740855886508518,-0.8051286100044582
乘,2,14,-0.4518799842470882,-0.8317875634308046
題,2,14,-0.4518799842470882,-0.8317875634308046
如,2,14,-0.4518799842470882,-0.8317875634308046
心,7,35,-0.265840630074182,-0.8347134667799613
托,1,10,-0.6211140760255205,-0.9002070289413313
府,1,10,-0.6211140760255205,-0.9002070289413313
神,1,10,-0.6211140760255205,-0.9002070289413313
傾,1,10,-0.6211140760255205,-0.9002070289413313
直,1,10,-0.6211140760255205,-0.9002070289413313
金,4,24,-0.36996354122815944,-0.9222704038452241
古,3,20,-0.42674514105088157,-0.9487842643772773
運,0,5,-1.1974627684648125,-0.9528717502211466
帶,0,5,-1.1974627684648125,-0.9528717502211466
使,0,5,-1.1974627684648125,-0.9528717502211466
歡,0,5,-1.1974627684648125,-0.9528717502211466
逢,0,5,-1.1974627684648125,-0.9528717502211466
禮,0,5,-1.1974627684648125,-0.9528717502211466
治,0,5,-1.1974627684648125,-0.9528717502211466
皁,0,5,-1.1974627684648125,-0.9528717502211466
秩,0,5,-1.1974627684648125,-0.9528717502211466
喝,0,5,-1.1974627684648125,-0.9528717502211466
亭,0,5,-1.1974627684648125,-0.9528717502211466
磨,0,5,-1.1974627684648125,-0.9528717502211466
曉,0,5,-1.1974627684648125,-0.9528717502211466
恢,0,5,-1.1974627684648125,-0.9528717502211466
陽,0,5,-1.1974627684648125,-0.9528717502211466
臭,0,5,-1.1974627684648125,-0.9528717502211466
宜,0,5,-1.1974627684648125,-0.9528717502211466
憂,0,5,-1.1974627684648125,-0.9528717502211466
覺,0,5,-1.1974627684648125,-0.9528717502211466
寀,0,5,-1.1974627684648125,-0.9528717502211466
凌,0,5,-1.1974627684648125,-0.9528717502211466
屬,0,5,-1.1974627684648125,-0.9528717502211466
小,0,5,-1.1974627684648125,-0.9528717502211466
外,0,5,-1.1974627684648125,-0.9528717502211466
名,6,33,-0.32141785834609315,-0.9583616261639675
石,1,11,-0.6614234385733679,-0.9884089804276383
聖,1,11,-0.6614234385733679,-0.9884089804276383
論,1,11,-0.6614234385733679,-0.9884089804276383
聯,1,11,-0.6614234385733679,-0.9884089804276383
處,1,11,-0.6614234385733679,-0.9884089804276383
英,2,16,-0.5190209829777466,-0.9933763989314933
道,2,16,-0.5190209829777466,-0.9933763989314933
世,2,16,-0.5190209829777466,-0.9933763989314933
須,5,30,-0.3703041781122902,-1.0320790513106914
卵,0,6,-1.197587771509423,-1.0439276681638565
下,0,6,-1.197587771509423,-1.0439276681638565
閣,0,6,-1.197587771509423,-1.0439276681638565
識,0,6,-1.197587771509423,-1.0439276681638565
休,0,6,-1.197587771509423,-1.0439276681638565
國,0,6,-1.197587771509423,-1.0439276681638565
鳴,0,6,-1.197587771509423,-1.0439276681638565
馨,0,6,-1.197587771509423,-1.0439276681638565
雪,0,6,-1.197587771509423,-1.0439276681638565
議,0,6,-1.197587771509423,-1.0439276681638565
稀,0,6,-1.197587771509423,-1.0439276681638565
聊,0,6,-1.197587771509423,-1.0439276681638565
襟,0,6,-1.197587771509423,-1.0439276681638565
才,1,12,-0.6963875414899743,-1.070889455573994
忠,1,12,-0.6963875414899743,-1.070889455573994
還,1,12,-0.6963875414899743,-1.070889455573994
班,1,12,-0.6963875414899743,-1.070889455573994
四,1,12,-0.6963875414899743,-1.070889455573994
立,1,12,-0.6963875414899743,-1.070889455573994
栢,0,7,-1.1977128037029967,-1.127688476391927
好,0,7,-1.1977128037029967,-1.127688476391927
志,0,7,-1.1977128037029967,-1.127688476391927
談,0,7,-1.1977128037029967,-1.127688476391927
簿,0,7,-1.1977128037029967,-1.127688476391927
子,0,7,-1.1977128037029967,-1.127688476391927
終,0,7,-1.1977128037029967,-1.127688476391927
街,0,7,-1.1977128037029967,-1.127688476391927
見,0,7,-1.1977128037029967,-1.127688476391927
虎,0,7,-1.1977128037029967,-1.127688476391927
鵝,0,7,-1.1977128037029967,-1.127688476391927
笑,0,7,-1.1977128037029967,-1.127688476391927
只,0,7,-1.1977128037029967,-1.127688476391927
湖,0,7,-1.1977128037029967,-1.127688476391927
言,2,18,-0.5748006542945516,-1.1400420390523283
照,1,13,-0.7270239421411366,-1.1485318765133616
成,1,13,-0.7270239421411366,-1.1485318765133616
肝,1,13,-0.7270239421411366,-1.1485318765133616
