token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
衣,1,14,0.6257822277847309,2.6666666666666665,-2.0408844388819354
樽,1,14,0.6257822277847309,2.6666666666666665,-2.0408844388819354
金,4,24,2.5031289111389237,4.571428571428572,-2.0682996602896484
避,0,11,0.0,2.0952380952380953,-2.0952380952380953
摠,0,11,0.0,2.0952380952380953,-2.0952380952380953
疏,0,11,0.0,2.0952380952380953,-2.0952380952380953
言,2,18,1.2515644555694618,3.4285714285714284,-2.1770069730019665
寒,1,15,0.6257822277847309,2.857142857142857,-2.231360629358126
面,1,15,0.6257822277847309,2.857142857142857,-2.231360629358126
柏,0,12,0.0,2.285714285714286,-2.285714285714286
歸,0,12,0.0,2.285714285714286,-2.285714285714286
心,7,35,4.380475594493117,6.666666666666667,-2.2861910721735503
誰,1,16,0.6257822277847309,3.047619047619048,-2.4218368198343168
烏,0,13,0.0,2.476190476190476,-2.476190476190476
明,3,23,1.8773466833541927,4.380952380952381,-2.5036056975981884
名,6,33,3.7546933667083855,6.285714285714286,-2.5310209190059
爲,2,20,1.2515644555694618,3.8095238095238093,-2.5579593539543475
須,5,30,3.1289111389236544,5.714285714285714,-2.58537457536206
莫,1,17,0.6257822277847309,3.238095238095238,-2.6123130103105074
中,3,24,1.8773466833541927,4.571428571428572,-2.694081888074379
垣,0,15,0.0,2.857142857142857,-2.857142857142857
馬,2,22,1.2515644555694618,4.190476190476191,-2.938911734906729
薇,1,19,0.6257822277847309,3.619047619047619,-2.993265391262888
酒,3,26,1.8773466833541927,4.952380952380952,-3.0750342690267587
生,1,20,0.6257822277847309,3.8095238095238093,-3.1837415817390786
頭,1,20,0.6257822277847309,3.8095238095238093,-3.1837415817390786
人,4,30,2.5031289111389237,5.714285714285714,-3.2111568031467908
鐵,0,17,0.0,3.238095238095238,-3.238095238095238
諫,0,20,0.0,3.8095238095238093,-3.8095238095238093
驄,0,25,0.0,4.761904761904763,-4.761904761904763
霜,2,37,1.2515644555694618,7.0476190476190474,-5.796054592049586
