token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
路,1,11,0.8038585209003215,1.9628836545324768,-1.1590251336321553
長,1,11,0.8038585209003215,1.9628836545324768,-1.1590251336321553
世,2,16,1.607717041800643,2.8551034975017844,-1.2473864557011414
醉,2,16,1.607717041800643,2.8551034975017844,-1.2473864557011414
辰,0,7,0.0,1.2491077801570307,-1.2491077801570307
耿,0,7,0.0,1.2491077801570307,-1.2491077801570307
顏,0,7,0.0,1.2491077801570307,-1.2491077801570307
絲,0,7,0.0,1.2491077801570307,-1.2491077801570307
披,0,7,0.0,1.2491077801570307,-1.2491077801570307
尺,0,7,0.0,1.2491077801570307,-1.2491077801570307
極,0,7,0.0,1.2491077801570307,-1.2491077801570307
笑,0,7,0.0,1.2491077801570307,-1.2491077801570307
鵝,0,7,0.0,1.2491077801570307,-1.2491077801570307
黃,0,7,0.0,1.2491077801570307,-1.2491077801570307
依,0,7,0.0,1.2491077801570307,-1.2491077801570307
佩,0,7,0.0,1.2491077801570307,-1.2491077801570307
紅,0,7,0.0,1.2491077801570307,-1.2491077801570307
但,0,7,0.0,1.2491077801570307,-1.2491077801570307
堂,0,7,0.0,1.2491077801570307,-1.2491077801570307
子,0,7,0.0,1.2491077801570307,-1.2491077801570307
塵,0,7,0.0,1.2491077801570307,-1.2491077801570307
栢,0,7,0.0,1.2491077801570307,-1.2491077801570307
似,0,7,0.0,1.2491077801570307,-1.2491077801570307
飛,0,7,0.0,1.2491077801570307,-1.2491077801570307
須,5,30,4.019292604501607,5.353319057815845,-1.3340264533142383
烏,1,12,0.8038585209003215,2.1413276231263385,-1.337469102226017
忠,1,12,0.8038585209003215,2.1413276231263385,-1.337469102226017
淸,8,44,6.430868167202572,7.851534618129907,-1.4206664509273352
會,4,26,3.215434083601286,4.6395431834403995,-1.4241090998391135
朝,4,26,3.215434083601286,4.6395431834403995,-1.4241090998391135
靑,2,17,1.607717041800643,3.033547466095646,-1.425830424295003
行,2,17,1.607717041800643,3.033547466095646,-1.425830424295003
席,0,8,0.0,1.4275517487508922,-1.4275517487508922
喉,0,8,0.0,1.4275517487508922,-1.4275517487508922
最,0,8,0.0,1.4275517487508922,-1.4275517487508922
露,0,8,0.0,1.4275517487508922,-1.4275517487508922
字,0,8,0.0,1.4275517487508922,-1.4275517487508922
簡,0,8,0.0,1.4275517487508922,-1.4275517487508922
氷,0,8,0.0,1.4275517487508922,-1.4275517487508922
濟,0,8,0.0,1.4275517487508922,-1.4275517487508922
草,0,8,0.0,1.4275517487508922,-1.4275517487508922
蒼,0,8,0.0,1.4275517487508922,-1.4275517487508922
擬,0,8,0.0,1.4275517487508922,-1.4275517487508922
老,0,8,0.0,1.4275517487508922,-1.4275517487508922
去,0,8,0.0,1.4275517487508922,-1.4275517487508922
事,7,40,5.627009646302251,7.1377587437544605,-1.5107490974522095
威,1,13,0.8038585209003215,2.3197715917201998,-1.5159130708198783
春,1,13,0.8038585209003215,2.3197715917201998,-1.5159130708198783
風,8,45,6.430868167202572,8.029978586723768,-1.599110419521196
晨,0,9,0.0,1.6059957173447537,-1.6059957173447537
殿,0,9,0.0,1.6059957173447537,-1.6059957173447537
仙,0,9,0.0,1.6059957173447537,-1.6059957173447537
頻,0,9,0.0,1.6059957173447537,-1.6059957173447537
凜,0,9,0.0,1.6059957173447537,-1.6059957173447537
回,0,9,0.0,1.6059957173447537,-1.6059957173447537
評,0,9,0.0,1.6059957173447537,-1.6059957173447537
南,0,9,0.0,1.6059957173447537,-1.6059957173447537
正,0,9,0.0,1.6059957173447537,-1.6059957173447537
司,1,14,0.8038585209003215,2.4982155603140614,-1.69435703941374
忘,1,14,0.8038585209003215,2.4982155603140614,-1.69435703941374
今,2,19,1.607717041800643,3.390435403283369,-1.782718361482726
鳳,0,10,0.0,1.7844396859386151,-1.7844396859386151
群,0,10,0.0,1.7844396859386151,-1.7844396859386151
光,0,10,0.0,1.7844396859386151,-1.7844396859386151
星,0,10,0.0,1.7844396859386151,-1.7844396859386151
中,3,24,2.411575562700965,4.282655246252677,-1.871079683551712
面,1,15,0.8038585209003215,2.6766595289079227,-1.8728010080076012
色,0,11,0.0,1.9628836545324768,-1.9628836545324768
避,0,11,0.0,1.9628836545324768,-1.9628836545324768
鐵,1,16,0.8038585209003215,2.8551034975017844,-2.051244976601463
深,1,16,0.8038585209003215,2.8551034975017844,-2.051244976601463
紫,1,16,0.8038585209003215,2.8551034975017844,-2.051244976601463
斗,0,12,0.0,2.1413276231263385,-2.1413276231263385
繪,0,12,0.0,2.1413276231263385,-2.1413276231263385
柏,0,12,0.0,2.1413276231263385,-2.1413276231263385
道,1,17,0.8038585209003215,3.033547466095646,-2.2296889451953246
後,2,22,1.607717041800643,3.9257673090649536,-2.3180502672643106
丹,0,13,0.0,2.3197715917201998,-2.3197715917201998
歲,0,13,0.0,2.3197715917201998,-2.3197715917201998
史,0,13,0.0,2.3197715917201998,-2.3197715917201998
御,0,13,0.0,2.3197715917201998,-2.3197715917201998
班,0,13,0.0,2.3197715917201998,-2.3197715917201998
銀,0,13,0.0,2.3197715917201998,-2.3197715917201998
筵,0,13,0.0,2.3197715917201998,-2.3197715917201998
恩,0,13,0.0,2.3197715917201998,-2.3197715917201998
蘭,1,18,0.8038585209003215,3.2119914346895073,-2.408132913789186
前,0,14,0.0,2.4982155603140614,-2.4982155603140614
言,1,19,0.8038585209003215,3.390435403283369,-2.5865768823830475
垣,0,15,0.0,2.6766595289079227,-2.6766595289079227
寒,0,16,0.0,2.8551034975017844,-2.8551034975017844
如,0,16,0.0,2.8551034975017844,-2.8551034975017844
題,0,16,0.0,2.8551034975017844,-2.8551034975017844
乘,0,16,0.0,2.8551034975017844,-2.8551034975017844
傳,1,23,0.8038585209003215,4.104211277658815,-3.300352756758494
諫,0,20,0.0,3.5688793718772303,-3.5688793718772303
薇,0,20,0.0,3.5688793718772303,-3.5688793718772303
馬,0,24,0.0,4.282655246252677,-4.282655246252677
驄,0,25,0.0,4.461099214846539,-4.461099214846539
名,1,38,0.8038585209003215,6.780870806566738,-5.977012285666417
霜,1,38,0.8038585209003215,6.780870806566738,-5.977012285666417
臺,0,50,0.0,8.922198429693077,-8.922198429693077
