token,count_a,count_b,log_odds,z
曉,0,5,-0.9885583386423011,-0.7866376635203738
酬,0,5,-0.9885583386423011,-0.7866376635203738
箇,0,5,-0.9885583386423011,-0.7866376635203738
環,0,5,-0.9885583386423011,-0.7866376635203738
憂,0,5,-0.9885583386423011,-0.7866376635203738
幅,0,5,-0.9885583386423011,-0.7866376635203738
節,0,5,-0.9885583386423011,-0.7866376635203738
凌,0,5,-0.9885583386423011,-0.7866376635203738
罷,0,5,-0.9885583386423011,-0.7866376635203738
迹,0,5,-0.9885583386423011,-0.7866376635203738
臭,0,5,-0.9885583386423011,-0.7866376635203738
趨,0,5,-0.9885583386423011,-0.7866376635203738
松,0,5,-0.9885583386423011,-0.7866376635203738
燭,0,5,-0.9885583386423011,-0.7866376635203738
獨,0,5,-0.9885583386423011,-0.7866376635203738
銜,0,5,-0.9885583386423011,-0.7866376635203738
逢,0,5,-0.9885583386423011,-0.7866376635203738
挺,0,5,-0.9885583386423011,-0.7866376635203738
咫,0,5,-0.9885583386423011,-0.7866376635203738
微,0,5,-0.9885583386423011,-0.7866376635203738
院,0,5,-0.9885583386423011,-0.7866376635203738
物,0,5,-0.9885583386423011,-0.7866376635203738
帶,0,5,-0.9885583386423011,-0.7866376635203738
皁,0,5,-0.9885583386423011,-0.7866376635203738
封,0,5,-0.9885583386423011,-0.7866376635203738
喝,0,5,-0.9885583386423011,-0.7866376635203738
亭,0,5,-0.9885583386423011,-0.7866376635203738
至,0,5,-0.9885583386423011,-0.7866376635203738
居,0,5,-0.9885583386423011,-0.7866376635203738
孤,0,5,-0.9885583386423011,-0.7866376635203738
威,1,13,-0.5178966812531938,-0.8181585401547902
春,1,13,-0.5178966812531938,-0.8181585401547902
爭,0,6,-0.9886645841712811,-0.861810999163157
臨,0,6,-0.9886645841712811,-0.861810999163157
幾,0,6,-0.9886645841712811,-0.861810999163157
勤,0,6,-0.9886645841712811,-0.861810999163157
戒,0,6,-0.9886645841712811,-0.861810999163157
納,0,6,-0.9886645841712811,-0.861810999163157
動,0,6,-0.9886645841712811,-0.861810999163157
珍,0,6,-0.9886645841712811,-0.861810999163157
稱,0,6,-0.9886645841712811,-0.861810999163157
卵,0,6,-0.9886645841712811,-0.861810999163157
鳴,0,6,-0.9886645841712811,-0.861810999163157
偏,0,6,-0.9886645841712811,-0.861810999163157
早,0,6,-0.9886645841712811,-0.861810999163157
鶚,0,6,-0.9886645841712811,-0.861810999163157
位,0,6,-0.9886645841712811,-0.861810999163157
陰,0,6,-0.9886645841712811,-0.861810999163157
首,0,6,-0.9886645841712811,-0.861810999163157
形,0,6,-0.9886645841712811,-0.861810999163157
國,0,6,-0.9886645841712811,-0.861810999163157
張,0,6,-0.9886645841712811,-0.861810999163157
忘,1,14,-0.5449577245527815,-0.8831049704079813
司,1,14,-0.5449577245527815,-0.8831049704079813
辰,0,7,-0.9887708543714702,-0.9309623265440234
似,0,7,-0.9887708543714702,-0.9309623265440234
堂,0,7,-0.9887708543714702,-0.9309623265440234
笑,0,7,-0.9887708543714702,-0.9309623265440234
尺,0,7,-0.9887708543714702,-0.9309623265440234
塵,0,7,-0.9887708543714702,-0.9309623265440234
絲,0,7,-0.9887708543714702,-0.9309623265440234
黃,0,7,-0.9887708543714702,-0.9309623265440234
披,0,7,-0.9887708543714702,-0.9309623265440234
依,0,7,-0.9887708543714702,-0.9309623265440234
耿,0,7,-0.9887708543714702,-0.9309623265440234
飛,0,7,-0.9887708543714702,-0.9309623265440234
顏,0,7,-0.9887708543714702,-0.9309623265440234
極,0,7,-0.9887708543714702,-0.9309623265440234
子,0,7,-0.9887708543714702,-0.9309623265440234
但,0,7,-0.9887708543714702,-0.9309623265440234
鵝,0,7,-0.9887708543714702,-0.9309623265440234
佩,0,7,-0.9887708543714702,-0.9309623265440234
栢,0,7,-0.9887708543714702,-0.9309623265440234
紅,0,7,-0.9887708543714702,-0.9309623265440234
面,1,15,-0.5690581236456156,-0.9446896385144078
後,2,22,-0.45302039135503325,-0.9573921244389545
草,0,8,-0.9888771492520645,-0.9953475806537218
露,0,8,-0.9888771492520645,-0.9953475806537218
席,0,8,-0.9888771492520645,-0.9953475806537218
二,0,8,-0.9888771492520645,-0.9953475806537218
濟,0,8,-0.9888771492520645,-0.9953475806537218
老,0,8,-0.9888771492520645,-0.9953475806537218
氷,0,8,-0.9888771492520645,-0.9953475806537218
擬,0,8,-0.9888771492520645,-0.9953475806537218
字,0,8,-0.9888771492520645,-0.9953475806537218
簡,0,8,-0.9888771492520645,-0.9953475806537218
蒼,0,8,-0.9888771492520645,-0.9953475806537218
去,0,8,-0.9888771492520645,-0.9953475806537218
喉,0,8,-0.9888771492520645,-0.9953475806537218
最,0,8,-0.9888771492520645,-0.9953475806537218
深,1,16,-0.5906661837577785,-1.0033352567271574
紫,1,16,-0.5906661837577785,-1.0033352567271574
鐵,1,16,-0.5906661837577785,-1.0033352567271574
評,0,9,-0.9889834688222638,-1.0558390426812738
回,0,9,-0.9889834688222638,-1.0558390426812738
正,0,9,-0.9889834688222638,-1.0558390426812738
六,0,9,-0.9889834688222638,-1.0558390426812738
凜,0,9,-0.9889834688222638,-1.0558390426812738
晨,0,9,-0.9889834688222638,-1.0558390426812738
仙,0,9,-0.9889834688222638,-1.0558390426812738
頻,0,9,-0.9889834688222638,-1.0558390426812738
殿,0,9,-0.9889834688222638,-1.0558390426812738
南,0,9,-0.9889834688222638,-1.0558390426812738
道,1,17,-0.6101553550290353,-1.0593880667763556
光,0,10,-0.9890898130912706,-1.1130717469403266
鳳,0,10,-0.9890898130912706,-1.1130717469403266
群,0,10,-0.9890898130912706,-1.1130717469403266
星,0,10,-0.9890898130912706,-1.1130717469403266
蘭,1,18,-0.6278273078694383,-1.1131351827109675
言,1,19,-0.6439285325118114,-1.1648173110948943
避,0,11,-0.9891961820682953,-1.1675250416467962
色,0,11,-0.9891961820682953,-1.1675250416467962
繪,0,12,-0.9893025757625526,-1.2195712928620182
斗,0,12,-0.9893025757625526,-1.2195712928620182
三,0,12,-0.9893025757625526,-1.2195712928620182
柏,0,12,-0.9893025757625526,-1.2195712928620182
歲,0,13,-0.9894089941832602,-1.2695065921737947
銀,0,13,-0.9894089941832602,-1.2695065921737947
筵,0,13,-0.9894089941832602,-1.2695065921737947
御,0,13,-0.9894089941832602,-1.2695065921737947
史,0,13,-0.9894089941832602,-1.2695065921737947
四,0,13,-0.9894089941832602,-1.2695065921737947
丹,0,13,-0.9894089941832602,-1.2695065921737947
恩,0,13,-0.9894089941832602,-1.2695065921737947
班,0,13,-0.9894089941832602,-1.2695065921737947
前,0,14,-0.9895154373396426,-1.317570983940516
傳,1,23,-0.6962257458786159,-1.3545579295289858
垣,0,15,-0.9896219052409263,-1.3639622781034126
寒,0,16,-0.9897283978963474,-1.4088457722403076
乘,0,16,-0.9897283978963474,-1.4088457722403076
題,0,16,-0.9897283978963474,-1.4088457722403076
如,0,16,-0.9897283978963474,-1.4088457722403076
薇,0,20,-0.990154616244225,-1.5758157781886926
諫,0,20,-0.990154616244225,-1.5758157781886926
馬,0,24,-0.9905812313982105,-1.7269634503983895
驄,0,25,-0.9906879472571575,-1.7627645739342113
霜,1,38,-0.803356398736228,-1.9175401749522054
名,1,38,-0.803356398736228,-1.9175401749522054
臺,0,50,-0.9933639431397188,-2.4996593314462623
