token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
芳,3,6,1.3611615245009074,1.2455885405854266,0.11557298391548088
秋,3,6,1.3611615245009074,1.2455885405854266,0.11557298391548088
晨,3,6,1.3611615245009074,1.2455885405854266,0.11557298391548088
圖,8,17,3.629764065335753,3.5291675316587083,0.10059653367704469
形,2,4,0.9074410163339383,0.8303923603902844,0.07704865594365384
幾,2,4,0.9074410163339383,0.8303923603902844,0.07704865594365384
休,2,4,0.9074410163339383,0.8303923603902844,0.07704865594365384
早,2,4,0.9074410163339383,0.8303923603902844,0.07704865594365384
勤,2,4,0.9074410163339383,0.8303923603902844,0.07704865594365384
識,2,4,0.9074410163339383,0.8303923603902844,0.07704865594365384
雪,2,4,0.9074410163339383,0.8303923603902844,0.07704865594365384
稀,2,4,0.9074410163339383,0.8303923603902844,0.07704865594365384
結,2,4,0.9074410163339383,0.8303923603902844,0.07704865594365384
俊,2,4,0.9074410163339383,0.8303923603902844,0.07704865594365384
首,2,4,0.9074410163339383,0.8303923603902844,0.07704865594365384
得,5,11,2.268602540834846,2.283578991073282,-0.01497645023843619
丹,4,9,1.8148820326678765,1.8683828108781397,-0.05350077821026322
酒,9,20,4.083484573502722,4.151961801951422,-0.06847722844869963
尋,3,7,1.3611615245009074,1.4531866306829977,-0.09202510618209025
義,3,7,1.3611615245009074,1.4531866306829977,-0.09202510618209025
星,3,7,1.3611615245009074,1.4531866306829977,-0.09202510618209025
天,8,18,3.629764065335753,3.7367656217562795,-0.10700155642052644
似,2,5,0.9074410163339383,1.0379904504878554,-0.13054943415391718
耿,2,5,0.9074410163339383,1.0379904504878554,-0.13054943415391718
合,2,5,0.9074410163339383,1.0379904504878554,-0.13054943415391718
見,2,5,0.9074410163339383,1.0379904504878554,-0.13054943415391718
初,2,5,0.9074410163339383,1.0379904504878554,-0.13054943415391718
依,2,5,0.9074410163339383,1.0379904504878554,-0.13054943415391718
顏,2,5,0.9074410163339383,1.0379904504878554,-0.13054943415391718
但,2,5,0.9074410163339383,1.0379904504878554,-0.13054943415391718
能,2,5,0.9074410163339383,1.0379904504878554,-0.13054943415391718
披,2,5,0.9074410163339383,1.0379904504878554,-0.13054943415391718
佩,2,5,0.9074410163339383,1.0379904504878554,-0.13054943415391718
色,3,8,1.3611615245009074,1.6607847207805688,-0.2996231962796614
在,3,8,1.3611615245009074,1.6607847207805688,-0.2996231962796614
取,2,6,0.9074410163339383,1.2455885405854266,-0.3381475242514883
欲,2,6,0.9074410163339383,1.2455885405854266,-0.3381475242514883
空,2,6,0.9074410163339383,1.2455885405854266,-0.3381475242514883
榮,2,6,0.9074410163339383,1.2455885405854266,-0.3381475242514883
懷,2,6,0.9074410163339383,1.2455885405854266,-0.3381475242514883
親,2,6,0.9074410163339383,1.2455885405854266,-0.3381475242514883
望,2,6,0.9074410163339383,1.2455885405854266,-0.3381475242514883
院,1,4,0.4537205081669691,0.8303923603902844,-0.3766718522233153
却,1,4,0.4537205081669691,0.8303923603902844,-0.3766718522233153
報,1,4,0.4537205081669691,0.8303923603902844,-0.3766718522233153
磨,1,4,0.4537205081669691,0.8303923603902844,-0.3766718522233153
覺,1,4,0.4537205081669691,0.8303923603902844,-0.3766718522233153
小,1,4,0.4537205081669691,0.8303923603902844,-0.3766718522233153
脩,1,4,0.4537205081669691,0.8303923603902844,-0.3766718522233153
幅,1,4,0.4537205081669691,0.8303923603902844,-0.3766718522233153
登,1,4,0.4537205081669691,0.8303923603902844,-0.3766718522233153
若,1,4,0.4537205081669691,0.8303923603902844,-0.3766718522233153
箇,1,4,0.4537205081669691,0.8303923603902844,-0.3766718522233153
朋,1,4,0.4537205081669691,0.8303923603902844,-0.3766718522233153
恢,1,4,0.4537205081669691,0.8303923603902844,-0.3766718522233153
宇,1,4,0.4537205081669691,0.8303923603902844,-0.3766718522233153
銜,1,4,0.4537205081669691,0.8303923603902844,-0.3766718522233153
屬,1,4,0.4537205081669691,0.8303923603902844,-0.3766718522233153
外,1,4,0.4537205081669691,0.8303923603902844,-0.3766718522233153
誠,1,4,0.4537205081669691,0.8303923603902844,-0.3766718522233153
居,1,4,0.4537205081669691,0.8303923603902844,-0.3766718522233153
歡,1,4,0.4537205081669691,0.8303923603902844,-0.3766718522233153
宜,1,4,0.4537205081669691,0.8303923603902844,-0.3766718522233153
拚,1,4,0.4537205081669691,0.8303923603902844,-0.3766718522233153
元,1,4,0.4537205081669691,0.8303923603902844,-0.3766718522233153
設,1,4,0.4537205081669691,0.8303923603902844,-0.3766718522233153
傑,1,4,0.4537205081669691,0.8303923603902844,-0.3766718522233153
力,1,4,0.4537205081669691,0.8303923603902844,-0.3766718522233153
生,6,15,2.722323049001815,3.1139713514635665,-0.39164830246175164
世,5,13,2.268602540834846,2.6987751712684243,-0.43017263043357845
杯,5,13,2.268602540834846,2.6987751712684243,-0.43017263043357845
醉,5,13,2.268602540834846,2.6987751712684243,-0.43017263043357845
久,4,11,1.8148820326678765,2.283578991073282,-0.4686969584054055
樽,4,11,1.8148820326678765,2.283578991073282,-0.4686969584054055
新,4,11,1.8148820326678765,2.283578991073282,-0.4686969584054055
聖,3,9,1.3611615245009074,1.8683828108781397,-0.5072212863772323
閑,3,9,1.3611615245009074,1.8683828108781397,-0.5072212863772323
金,8,20,3.629764065335753,4.151961801951422,-0.5221977366156687
列,2,7,0.9074410163339383,1.4531866306829977,-0.5457456143490594
